id	city_code	date	license_attri	register	type	date_off_r	thirty_one_r	holiday_r	time	number	english_number	area_id	msg_id	create_at	update_at	limit_Info_Id	trrt
0	440300	20160116	2	3	1	0	1	0	07:00-09:00;17:30-19:30	不限号	10	44030002	28	20160116	20160116	38	1
0	440300	20160117	3	3	3	1	1	1	15:00-19:00	双号	10	44030000	26	20160117	20160117	36	1
0	440300	20160117	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160117	20160117	37	1
0	440300	20160117	2	3	1	0	1	0	07:00-09:00;17:30-19:30	不限号	10	44030002	28	20160117	20160117	38	1
0	440300	20160118	3	3	3	1	1	1	15:00-19:00	单号	10	44030000	26	20160118	20160118	36	1
0	440300	20160118	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160118	20160118	37	1
0	440300	20160118	2	3	1	0	1	0	07:00-09:00;17:30-19:30	所有号牌	10	44030002	28	20160118	20160118	38	1
0	440300	20160119	3	3	3	1	1	1	15:00-19:00	双号	10	44030000	26	20160119	20160119	36	1
0	440300	20160119	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160119	20160119	37	1
0	440300	20160119	2	3	1	0	1	0	07:00-09:00;17:30-19:30	所有号牌	10	44030002	28	20160119	20160119	38	1
0	440300	20160120	3	3	3	1	1	1	15:00-19:00	单号	10	44030000	26	20160120	20160120	36	1
0	440300	20160120	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160120	20160120	37	1
0	440300	20160120	2	3	1	0	1	0	07:00-09:00;17:30-19:30	所有号牌	10	44030002	28	20160120	20160120	38	1
0	440300	20160121	3	3	3	1	1	1	15:00-19:00	双号	10	44030000	26	20160121	20160121	36	1
0	440300	20160121	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160121	20160121	37	1
0	440300	20160121	2	3	1	0	1	0	07:00-09:00;17:30-19:30	所有号牌	10	44030002	28	20160121	20160121	38	1
0	440300	20160122	3	3	3	1	1	1	15:00-19:00	单号	10	44030000	26	20160122	20160122	36	1
0	440300	20160122	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160122	20160122	37	1
0	440300	20160122	2	3	1	0	1	0	07:00-09:00;17:30-19:30	所有号牌	10	44030002	28	20160122	20160122	38	1
0	440300	20160123	3	3	3	1	1	1	15:00-19:00	双号	10	44030000	26	20160123	20160123	36	1
0	440300	20160123	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160123	20160123	37	1
0	440300	20160123	2	3	1	0	1	0	07:00-09:00;17:30-19:30	不限号	10	44030002	28	20160123	20160123	38	1
0	440300	20160124	3	3	3	1	1	1	15:00-19:00	单号	10	44030000	26	20160124	20160124	36	1
0	440300	20160124	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160124	20160124	37	1
0	440300	20160124	2	3	1	0	1	0	07:00-09:00;17:30-19:30	不限号	10	44030002	28	20160124	20160124	38	1
0	440300	20160125	3	3	3	1	1	1	15:00-19:00	双号	10	44030000	26	20160125	20160125	36	1
0	440300	20160125	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160125	20160125	37	1
0	440300	20160125	2	3	1	0	1	0	07:00-09:00;17:30-19:30	所有号牌	10	44030002	28	20160125	20160125	38	1
0	440300	20160126	3	3	3	1	1	1	15:00-19:00	单号	10	44030000	26	20160126	20160126	36	1
0	440300	20160126	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160126	20160126	37	1
0	440300	20160126	2	3	1	0	1	0	07:00-09:00;17:30-19:30	所有号牌	10	44030002	28	20160126	20160126	38	1
0	440300	20160127	3	3	3	1	1	1	15:00-19:00	双号	10	44030000	26	20160127	20160127	36	1
0	440300	20160127	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160127	20160127	37	1
0	440300	20160127	2	3	1	0	1	0	07:00-09:00;17:30-19:30	所有号牌	10	44030002	28	20160127	20160127	38	1
0	440300	20160128	3	3	3	1	1	1	15:00-19:00	单号	10	44030000	26	20160128	20160128	36	1
0	440300	20160128	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160128	20160128	37	1
0	440300	20160128	2	3	1	0	1	0	07:00-09:00;17:30-19:30	所有号牌	10	44030002	28	20160128	20160128	38	1
0	440300	20160129	3	3	3	1	1	1	15:00-19:00	双号	10	44030000	26	20160129	20160129	36	1
0	440300	20160129	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160129	20160129	37	1
0	440300	20160129	2	3	1	0	1	0	07:00-09:00;17:30-19:30	所有号牌	10	44030002	28	20160129	20160129	38	1
0	440300	20160130	3	3	3	1	1	1	15:00-19:00	单号	10	44030000	26	20160130	20160130	36	1
0	440300	20160130	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160130	20160130	37	1
0	440300	20160130	2	3	1	0	1	0	07:00-09:00;17:30-19:30	不限号	10	44030002	28	20160130	20160130	38	1
0	440300	20160131	3	3	3	1	1	1	15:00-19:00	双号	10	44030000	26	20160131	20160131	36	1
0	440300	20160131	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160131	20160131	37	1
0	440300	20160131	2	3	1	0	1	0	07:00-09:00;17:30-19:30	不限号	10	44030002	28	20160131	20160131	38	1
0	440300	20160201	3	3	3	1	1	1	15:00-19:00	双号	10	44030000	26	20160201	20160201	36	1
0	440300	20160201	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160201	20160201	37	1
0	440300	20160201	2	3	1	0	1	0	07:00-09:00;17:30-19:30	所有号牌	10	44030002	28	20160201	20160201	38	1
0	440300	20160202	3	3	3	1	1	1	15:00-19:00	单号	10	44030000	26	20160202	20160202	36	1
0	440300	20160202	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160202	20160202	37	1
0	440300	20160202	2	3	1	0	1	0	07:00-09:00;17:30-19:30	所有号牌	10	44030002	28	20160202	20160202	38	1
0	440300	20160203	3	3	3	1	1	1	15:00-19:00	双号	10	44030000	26	20160203	20160203	36	1
0	440300	20160203	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160203	20160203	37	1
0	440300	20160203	2	3	1	0	1	0	07:00-09:00;17:30-19:30	所有号牌	10	44030002	28	20160203	20160203	38	1
0	440300	20160204	3	3	3	1	1	1	15:00-19:00	单号	10	44030000	26	20160204	20160204	36	1
0	440300	20160204	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160204	20160204	37	1
0	440300	20160204	2	3	1	0	1	0	07:00-09:00;17:30-19:30	所有号牌	10	44030002	28	20160204	20160204	38	1
0	440300	20160205	3	3	3	1	1	1	15:00-19:00	双号	10	44030000	26	20160205	20160205	36	1
0	440300	20160205	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160205	20160205	37	1
0	440300	20160205	2	3	1	0	1	0	07:00-09:00;17:30-19:30	所有号牌	10	44030002	28	20160205	20160205	38	1
0	440300	20160206	3	3	3	1	1	1	15:00-19:00	单号	10	44030000	26	20160206	20160206	36	1
0	440300	20160206	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160206	20160206	37	1
0	440300	20160206	2	3	1	0	1	0	07:00-09:00;17:30-19:30	不限号	10	44030002	28	20160206	20160206	38	1
0	440300	20160207	3	3	3	1	1	1	15:00-19:00	双号	10	44030000	26	20160207	20160207	36	1
0	440300	20160207	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160207	20160207	37	1
0	440300	20160207	2	3	1	0	1	0	07:00-09:00;17:30-19:30	不限号	10	44030002	28	20160207	20160207	38	1
0	440300	20160208	3	3	3	1	1	1	15:00-19:00	单号	10	44030000	26	20160208	20160208	36	1
0	440300	20160208	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160208	20160208	37	1
0	440300	20160208	2	3	1	0	1	0	07:00-09:00;17:30-19:30	不限号	10	44030002	28	20160208	20160208	38	1
0	440300	20160209	3	3	3	1	1	1	15:00-19:00	双号	10	44030000	26	20160209	20160209	36	1
0	440300	20160209	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160209	20160209	37	1
0	440300	20160209	2	3	1	0	1	0	07:00-09:00;17:30-19:30	不限号	10	44030002	28	20160209	20160209	38	1
0	440300	20160210	3	3	3	1	1	1	15:00-19:00	单号	10	44030000	26	20160210	20160210	36	1
0	440300	20160210	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160210	20160210	37	1
0	440300	20160210	2	3	1	0	1	0	07:00-09:00;17:30-19:30	不限号	10	44030002	28	20160210	20160210	38	1
0	440300	20160211	3	3	3	1	1	1	15:00-19:00	双号	10	44030000	26	20160211	20160211	36	1
0	440300	20160211	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160211	20160211	37	1
0	440300	20160211	2	3	1	0	1	0	07:00-09:00;17:30-19:30	不限号	10	44030002	28	20160211	20160211	38	1
0	440300	20160212	3	3	3	1	1	1	15:00-19:00	单号	10	44030000	26	20160212	20160212	36	1
0	440300	20160212	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160212	20160212	37	1
0	440300	20160212	2	3	1	0	1	0	07:00-09:00;17:30-19:30	不限号	10	44030002	28	20160212	20160212	38	1
0	440300	20160213	3	3	3	1	1	1	15:00-19:00	双号	10	44030000	26	20160213	20160213	36	1
0	440300	20160213	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160213	20160213	37	1
0	440300	20160213	2	3	1	0	1	0	07:00-09:00;17:30-19:30	不限号	10	44030002	28	20160213	20160213	38	1
0	440300	20160214	3	3	3	1	1	1	15:00-19:00	单号	10	44030000	26	20160214	20160214	36	1
0	440300	20160214	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160214	20160214	37	1
0	440300	20160214	2	3	1	0	1	0	07:00-09:00;17:30-19:30	不限号	10	44030002	28	20160214	20160214	38	1
0	440300	20160215	3	3	3	1	1	1	15:00-19:00	双号	10	44030000	26	20160215	20160215	36	1
0	440300	20160215	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160215	20160215	37	1
0	440300	20160215	2	3	1	0	1	0	07:00-09:00;17:30-19:30	所有号牌	10	44030002	28	20160215	20160215	38	1
0	440300	20160216	3	3	3	1	1	1	15:00-19:00	单号	10	44030000	26	20160216	20160216	36	1
0	440300	20160216	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160216	20160216	37	1
0	440300	20160216	2	3	1	0	1	0	07:00-09:00;17:30-19:30	所有号牌	10	44030002	28	20160216	20160216	38	1
0	440300	20160217	3	3	3	1	1	1	15:00-19:00	双号	10	44030000	26	20160217	20160217	36	1
0	440300	20160217	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160217	20160217	37	1
0	440300	20160217	2	3	1	0	1	0	07:00-09:00;17:30-19:30	所有号牌	10	44030002	28	20160217	20160217	38	1
0	440300	20160218	3	3	3	1	1	1	15:00-19:00	单号	10	44030000	26	20160218	20160218	36	1
0	440300	20160218	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160218	20160218	37	1
0	440300	20160218	2	3	1	0	1	0	07:00-09:00;17:30-19:30	所有号牌	10	44030002	28	20160218	20160218	38	1
0	440300	20160219	3	3	3	1	1	1	15:00-19:00	双号	10	44030000	26	20160219	20160219	36	1
0	440300	20160219	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160219	20160219	37	1
0	440300	20160219	2	3	1	0	1	0	07:00-09:00;17:30-19:30	所有号牌	10	44030002	28	20160219	20160219	38	1
0	440300	20160220	3	3	3	1	1	1	15:00-19:00	单号	10	44030000	26	20160220	20160220	36	1
0	440300	20160220	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160220	20160220	37	1
0	440300	20160220	2	3	1	0	1	0	07:00-09:00;17:30-19:30	不限号	10	44030002	28	20160220	20160220	38	1
0	440300	20160221	3	3	3	1	1	1	15:00-19:00	双号	10	44030000	26	20160221	20160221	36	1
0	440300	20160221	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160221	20160221	37	1
0	440300	20160221	2	3	1	0	1	0	07:00-09:00;17:30-19:30	不限号	10	44030002	28	20160221	20160221	38	1
0	440300	20160222	3	3	3	1	1	1	15:00-19:00	单号	10	44030000	26	20160222	20160222	36	1
0	440300	20160222	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160222	20160222	37	1
0	440300	20160222	2	3	1	0	1	0	07:00-09:00;17:30-19:30	所有号牌	10	44030002	28	20160222	20160222	38	1
0	440300	20160223	3	3	3	1	1	1	15:00-19:00	双号	10	44030000	26	20160223	20160223	36	1
0	440300	20160223	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160223	20160223	37	1
0	440300	20160223	2	3	1	0	1	0	07:00-09:00;17:30-19:30	所有号牌	10	44030002	28	20160223	20160223	38	1
0	440300	20160224	3	3	3	1	1	1	15:00-19:00	单号	10	44030000	26	20160224	20160224	36	1
0	440300	20160224	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160224	20160224	37	1
0	440300	20160224	2	3	1	0	1	0	07:00-09:00;17:30-19:30	所有号牌	10	44030002	28	20160224	20160224	38	1
0	440300	20160225	3	3	3	1	1	1	15:00-19:00	双号	10	44030000	26	20160225	20160225	36	1
0	440300	20160225	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160225	20160225	37	1
0	440300	20160225	2	3	1	0	1	0	07:00-09:00;17:30-19:30	所有号牌	10	44030002	28	20160225	20160225	38	1
0	440300	20160226	3	3	3	1	1	1	15:00-19:00	单号	10	44030000	26	20160226	20160226	36	1
0	440300	20160226	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160226	20160226	37	1
0	440300	20160226	2	3	1	0	1	0	07:00-09:00;17:30-19:30	所有号牌	10	44030002	28	20160226	20160226	38	1
0	440300	20160227	3	3	3	1	1	1	15:00-19:00	双号	10	44030000	26	20160227	20160227	36	1
0	440300	20160227	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160227	20160227	37	1
0	440300	20160227	2	3	1	0	1	0	07:00-09:00;17:30-19:30	不限号	10	44030002	28	20160227	20160227	38	1
0	440300	20160228	3	3	3	1	1	1	15:00-19:00	单号	10	44030000	26	20160228	20160228	36	1
0	440300	20160228	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160228	20160228	37	1
0	440300	20160228	2	3	1	0	1	0	07:00-09:00;17:30-19:30	不限号	10	44030002	28	20160228	20160228	38	1
0	440300	20160229	3	3	3	1	1	1	15:00-19:00	双号	10	44030000	26	20160229	20160229	36	1
0	440300	20160229	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160229	20160229	37	1
0	440300	20160229	2	3	1	0	1	0	07:00-09:00;17:30-19:30	所有号牌	10	44030002	28	20160229	20160229	38	1
0	440300	20160301	3	3	3	1	1	1	15:00-19:00	双号	10	44030000	26	20160301	20160301	36	1
0	440300	20160301	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160301	20160301	37	1
0	440300	20160301	2	3	1	0	1	0	07:00-09:00;17:30-19:30	所有号牌	10	44030002	28	20160301	20160301	38	1
0	440300	20160302	3	3	3	1	1	1	15:00-19:00	单号	10	44030000	26	20160302	20160302	36	1
0	440300	20160302	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160302	20160302	37	1
0	440300	20160302	2	3	1	0	1	0	07:00-09:00;17:30-19:30	所有号牌	10	44030002	28	20160302	20160302	38	1
0	440300	20160303	3	3	3	1	1	1	15:00-19:00	双号	10	44030000	26	20160303	20160303	36	1
0	440300	20160303	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160303	20160303	37	1
0	440300	20160303	2	3	1	0	1	0	07:00-09:00;17:30-19:30	所有号牌	10	44030002	28	20160303	20160303	38	1
0	440300	20160304	3	3	3	1	1	1	15:00-19:00	单号	10	44030000	26	20160304	20160304	36	1
0	440300	20160304	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160304	20160304	37	1
0	440300	20160304	2	3	1	0	1	0	07:00-09:00;17:30-19:30	所有号牌	10	44030002	28	20160304	20160304	38	1
0	440300	20160305	3	3	3	1	1	1	15:00-19:00	双号	10	44030000	26	20160305	20160305	36	1
0	440300	20160305	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160305	20160305	37	1
0	440300	20160305	2	3	1	0	1	0	07:00-09:00;17:30-19:30	不限号	10	44030002	28	20160305	20160305	38	1
0	440300	20160306	3	3	3	1	1	1	15:00-19:00	单号	10	44030000	26	20160306	20160306	36	1
0	440300	20160306	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160306	20160306	37	1
0	440300	20160306	2	3	1	0	1	0	07:00-09:00;17:30-19:30	不限号	10	44030002	28	20160306	20160306	38	1
0	440300	20160307	3	3	3	1	1	1	15:00-19:00	双号	10	44030000	26	20160307	20160307	36	1
0	440300	20160307	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160307	20160307	37	1
0	440300	20160307	2	3	1	0	1	0	07:00-09:00;17:30-19:30	所有号牌	10	44030002	28	20160307	20160307	38	1
0	440300	20160308	3	3	3	1	1	1	15:00-19:00	单号	10	44030000	26	20160308	20160308	36	1
0	440300	20160308	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160308	20160308	37	1
0	440300	20160308	2	3	1	0	1	0	07:00-09:00;17:30-19:30	所有号牌	10	44030002	28	20160308	20160308	38	1
0	440300	20160309	3	3	3	1	1	1	15:00-19:00	双号	10	44030000	26	20160309	20160309	36	1
0	440300	20160309	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160309	20160309	37	1
0	440300	20160309	2	3	1	0	1	0	07:00-09:00;17:30-19:30	所有号牌	10	44030002	28	20160309	20160309	38	1
0	440300	20160310	3	3	3	1	1	1	15:00-19:00	单号	10	44030000	26	20160310	20160310	36	1
0	440300	20160310	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160310	20160310	37	1
0	440300	20160310	2	3	1	0	1	0	07:00-09:00;17:30-19:30	所有号牌	10	44030002	28	20160310	20160310	38	1
0	440300	20160311	3	3	3	1	1	1	15:00-19:00	双号	10	44030000	26	20160311	20160311	36	1
0	440300	20160311	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160311	20160311	37	1
0	440300	20160311	2	3	1	0	1	0	07:00-09:00;17:30-19:30	所有号牌	10	44030002	28	20160311	20160311	38	1
0	440300	20160312	3	3	3	1	1	1	15:00-19:00	单号	10	44030000	26	20160312	20160312	36	1
0	440300	20160312	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160312	20160312	37	1
0	440300	20160312	2	3	1	0	1	0	07:00-09:00;17:30-19:30	不限号	10	44030002	28	20160312	20160312	38	1
0	440300	20160313	3	3	3	1	1	1	15:00-19:00	双号	10	44030000	26	20160313	20160313	36	1
0	440300	20160313	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160313	20160313	37	1
0	440300	20160313	2	3	1	0	1	0	07:00-09:00;17:30-19:30	不限号	10	44030002	28	20160313	20160313	38	1
0	440300	20160314	3	3	3	1	1	1	15:00-19:00	单号	10	44030000	26	20160314	20160314	36	1
0	440300	20160314	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160314	20160314	37	1
0	440300	20160314	2	3	1	0	1	0	07:00-09:00;17:30-19:30	所有号牌	10	44030002	28	20160314	20160314	38	1
0	440300	20160315	3	3	3	1	1	1	15:00-19:00	双号	10	44030000	26	20160315	20160315	36	1
0	440300	20160315	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160315	20160315	37	1
0	440300	20160315	2	3	1	0	1	0	07:00-09:00;17:30-19:30	所有号牌	10	44030002	28	20160315	20160315	38	1
0	440300	20160316	3	3	3	1	1	1	15:00-19:00	单号	10	44030000	26	20160316	20160316	36	1
0	440300	20160316	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160316	20160316	37	1
0	440300	20160316	2	3	1	0	1	0	07:00-09:00;17:30-19:30	所有号牌	10	44030002	28	20160316	20160316	38	1
0	440300	20160317	3	3	3	1	1	1	15:00-19:00	双号	10	44030000	26	20160317	20160317	36	1
0	440300	20160317	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160317	20160317	37	1
0	440300	20160317	2	3	1	0	1	0	07:00-09:00;17:30-19:30	所有号牌	10	44030002	28	20160317	20160317	38	1
0	440300	20160318	3	3	3	1	1	1	15:00-19:00	单号	10	44030000	26	20160318	20160318	36	1
0	440300	20160318	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160318	20160318	37	1
0	440300	20160318	2	3	1	0	1	0	07:00-09:00;17:30-19:30	所有号牌	10	44030002	28	20160318	20160318	38	1
0	440300	20160319	3	3	3	1	1	1	15:00-19:00	双号	10	44030000	26	20160319	20160319	36	1
0	440300	20160319	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160319	20160319	37	1
0	440300	20160319	2	3	1	0	1	0	07:00-09:00;17:30-19:30	不限号	10	44030002	28	20160319	20160319	38	1
0	440300	20160320	3	3	3	1	1	1	15:00-19:00	单号	10	44030000	26	20160320	20160320	36	1
0	440300	20160320	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160320	20160320	37	1
0	440300	20160320	2	3	1	0	1	0	07:00-09:00;17:30-19:30	不限号	10	44030002	28	20160320	20160320	38	1
0	440300	20160321	3	3	3	1	1	1	15:00-19:00	双号	10	44030000	26	20160321	20160321	36	1
0	440300	20160321	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160321	20160321	37	1
0	440300	20160321	2	3	1	0	1	0	07:00-09:00;17:30-19:30	所有号牌	10	44030002	28	20160321	20160321	38	1
0	440300	20160322	3	3	3	1	1	1	15:00-19:00	单号	10	44030000	26	20160322	20160322	36	1
0	440300	20160322	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160322	20160322	37	1
0	440300	20160322	2	3	1	0	1	0	07:00-09:00;17:30-19:30	所有号牌	10	44030002	28	20160322	20160322	38	1
0	440300	20160323	3	3	3	1	1	1	15:00-19:00	双号	10	44030000	26	20160323	20160323	36	1
0	440300	20160323	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160323	20160323	37	1
0	440300	20160323	2	3	1	0	1	0	07:00-09:00;17:30-19:30	所有号牌	10	44030002	28	20160323	20160323	38	1
0	440300	20160324	3	3	3	1	1	1	15:00-19:00	单号	10	44030000	26	20160324	20160324	36	1
0	440300	20160324	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160324	20160324	37	1
0	440300	20160324	2	3	1	0	1	0	07:00-09:00;17:30-19:30	所有号牌	10	44030002	28	20160324	20160324	38	1
0	440300	20160325	3	3	3	1	1	1	15:00-19:00	双号	10	44030000	26	20160325	20160325	36	1
0	440300	20160325	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160325	20160325	37	1
0	440300	20160325	2	3	1	0	1	0	07:00-09:00;17:30-19:30	所有号牌	10	44030002	28	20160325	20160325	38	1
0	440300	20160326	3	3	3	1	1	1	15:00-19:00	单号	10	44030000	26	20160326	20160326	36	1
0	440300	20160326	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160326	20160326	37	1
0	440300	20160326	2	3	1	0	1	0	07:00-09:00;17:30-19:30	不限号	10	44030002	28	20160326	20160326	38	1
0	440300	20160327	3	3	3	1	1	1	15:00-19:00	双号	10	44030000	26	20160327	20160327	36	1
0	440300	20160327	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160327	20160327	37	1
0	440300	20160327	2	3	1	0	1	0	07:00-09:00;17:30-19:30	不限号	10	44030002	28	20160327	20160327	38	1
0	440300	20160328	3	3	3	1	1	1	15:00-19:00	单号	10	44030000	26	20160328	20160328	36	1
0	440300	20160328	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160328	20160328	37	1
0	440300	20160328	2	3	1	0	1	0	07:00-09:00;17:30-19:30	所有号牌	10	44030002	28	20160328	20160328	38	1
0	440300	20160329	3	3	3	1	1	1	15:00-19:00	双号	10	44030000	26	20160329	20160329	36	1
0	440300	20160329	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160329	20160329	37	1
0	440300	20160329	2	3	1	0	1	0	07:00-09:00;17:30-19:30	所有号牌	10	44030002	28	20160329	20160329	38	1
0	440300	20160330	3	3	3	1	1	1	15:00-19:00	单号	10	44030000	26	20160330	20160330	36	1
0	440300	20160330	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160330	20160330	37	1
0	440300	20160330	2	3	1	0	1	0	07:00-09:00;17:30-19:30	所有号牌	10	44030002	28	20160330	20160330	38	1
0	440300	20160331	3	3	3	1	1	1	15:00-19:00	双号	10	44030000	26	20160331	20160331	36	1
0	440300	20160331	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160331	20160331	37	1
0	440300	20160331	2	3	1	0	1	0	07:00-09:00;17:30-19:30	所有号牌	10	44030002	28	20160331	20160331	38	1
0	440300	20160401	3	3	3	1	1	1	15:00-19:00	双号	10	44030000	26	20160401	20160401	36	1
0	440300	20160401	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160401	20160401	37	1
0	440300	20160401	2	3	1	0	1	0	07:00-09:00;17:30-19:30	所有号牌	10	44030002	28	20160401	20160401	38	1
0	440300	20160402	3	3	3	1	1	1	15:00-19:00	单号	10	44030000	26	20160402	20160402	36	1
0	440300	20160402	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160402	20160402	37	1
0	440300	20160402	2	3	1	0	1	0	07:00-09:00;17:30-19:30	不限号	10	44030002	28	20160402	20160402	38	1
0	440300	20160403	3	3	3	1	1	1	15:00-19:00	双号	10	44030000	26	20160403	20160403	36	1
0	440300	20160403	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160403	20160403	37	1
0	440300	20160403	2	3	1	0	1	0	07:00-09:00;17:30-19:30	不限号	10	44030002	28	20160403	20160403	38	1
0	440300	20160404	3	3	3	1	1	1	15:00-19:00	单号	10	44030000	26	20160404	20160404	36	1
0	440300	20160404	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160404	20160404	37	1
0	440300	20160404	2	3	1	0	1	0	07:00-09:00;17:30-19:30	不限号	10	44030002	28	20160404	20160404	38	1
0	440300	20160405	3	3	3	1	1	1	15:00-19:00	双号	10	44030000	26	20160405	20160405	36	1
0	440300	20160405	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160405	20160405	37	1
0	440300	20160405	2	3	1	0	1	0	07:00-09:00;17:30-19:30	所有号牌	10	44030002	28	20160405	20160405	38	1
0	440300	20160406	3	3	3	1	1	1	15:00-19:00	单号	10	44030000	26	20160406	20160406	36	1
0	440300	20160406	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160406	20160406	37	1
0	440300	20160406	2	3	1	0	1	0	07:00-09:00;17:30-19:30	所有号牌	10	44030002	28	20160406	20160406	38	1
0	440300	20160407	3	3	3	1	1	1	15:00-19:00	双号	10	44030000	26	20160407	20160407	36	1
0	440300	20160407	3	3	1	1	1	1	07:00-24:00	所有号牌	10	44030001	27	20160407	20160407	37	1
